post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
6805,731,2024-04-03 00:00:00,informational,image,36165,10.49584708,1,1.38,60,56,1,1,58,0.966666667,1,-0.661820809,1905,3417,1.794,7.97,0.047,-0.933438213,0,56,1,1,5,0,1,0.002625,0,0.461315961,56,6
6806,569,2025-08-08 00:00:00,experiential,carousel,4579,8.429235913,0,2.28,60,47,3,0,50,0.833333333,4,-0.686092519,5719,10930,1.911,5.22,0.14,-0.596826242,0,47,0,0,0,0,0,0,0,-0.807960728,47,0
6807,795,2025-02-16 00:00:00,informational,image,10086,9.218903603,0,5.49,60,26,3,0,29,0.483333333,4,-0.84534079,3903,7206,1.846,6.31,0.05,-0.668986273,0,26,6,3,0,0,0,0,0,-0.807960728,26,0
6808,625,2025-10-20 00:00:00,promotional,carousel,146267,11.893189,1,6.91,60,192,12,5,209,3.483333333,2.166666667,1.024858338,54182,81074,1.496,5.37,0.238,1.04683196,1,881,5,0,0,0,3,0,0,-0.388363704,881,3
6809,133,2024-12-27 00:00:00,experiential,image,10277,9.237663668,0,1.86,60,42,13,6,61,1.016666667,2,-0.025354138,7721,11290,1.462,6.24,0.125,-0.303906383,0,42,7,1,0,0,0,0,0,-0.807960728,42,0
6810,583,2025-11-18 00:00:00,experiential,video,55982,10.93278549,0,8.42,60,52,11,15,78,1.3,0.75,0.354694929,14836,22808,1.537,5.52,0.132,0.079972895,0,52,8,0,3,8,0,0.000202,0.000539,1.334562073,52,11
6811,83,2025-10-13 00:00:00,informational,video,130339,11.77789403,0,4.01,60,154,8,2,164,2.733333333,3,0.431118389,24713,37420,1.514,5.63,0.252,0.498472781,0,662,4,2,4,0,0,0.000162,0,0.143709613,662,4
6812,57,2025-02-24 00:00:00,promotional,image,12846,9.460787758,0,2.34,60,20,3,0,23,0.383333333,4,-0.890840296,1547,1676,1.083,7.36,0.081,-1.535959837,0,39,26,0,0,0,0,0,0,-0.807960728,39,0
6813,376,2025-11-12 00:00:00,experiential,image,13803,9.532641239,0,0.98,60,67,15,1,83,1.383333333,8,0.034107631,5925,13071,2.206,6.41,0.099,-0.192764878,0,67,2,0,0,0,0,0,0,-0.807960728,67,0
6814,349,2024-08-23 00:00:00,promotional,video,14495,9.581559041,0,3.71,60,71,8,6,85,1.416666667,1.285714286,-0.024194388,2769,5420,1.957,5.76,0.105,-1.021417905,0,71,6,0,0,0,0,0,0,-0.807960728,71,0
6815,271,2024-09-23 00:00:00,informational,image,125652,11.74127146,0,9.68,60,151,4,9,164,2.733333333,0.5,0.538034856,86213,179367,2.081,4.11,0.254,1.294126765,1,151,2,0,3,2,12,0.000035,0.000023,1.449509526,151,17
6816,483,2024-02-03 00:00:00,experiential,video,5964,8.693496676,0,6.34,60,49,17,2,68,1.133333333,6,0.028635188,5975,7992,1.338,5.39,0.171,-0.759621298,0,49,0,0,0,0,0,0,0,-0.807960728,49,0
6817,111,2025-03-06 00:00:00,promotional,video,4364,8.381144347,0,6.23,60,113,11,3,127,2.116666667,3,0.294982079,4244,6067,1.43,5.53,0.032,-0.952138094,0,113,2,1,1,0,0,0.000236,0,-0.398098621,113,1
6818,76,2025-06-11 00:00:00,experiential,video,67636,11.12189566,0,0.91,60,106,14,7,127,2.116666667,1.875,0.547249093,25584,43396,1.696,6.85,0.211,0.866864197,0,106,3,4,0,2,0,0,0.000078,-0.146561434,106,2
6819,158,2025-07-18 00:00:00,informational,carousel,47755,10.77383905,0,1.43,60,51,5,5,61,1.016666667,1,-0.350636388,20555,36593,1.78,6.35,0.203,0.624237854,0,71,3,5,2,1,2,0.000097,0.000049,0.59147461,71,5
6820,532,2024-04-19 00:00:00,promotional,image,5645,8.638525477,0,2.13,60,183,1,5,189,3.15,0.333333333,0.475349118,4069,5330,1.31,7.89,0.101,-0.558450624,0,183,3,0,0,0,0,0,0,-0.807960728,183,0
6821,643,2024-11-20 00:00:00,informational,image,22935,10.04041941,0,3.12,60,51,2,6,59,0.983333333,0.428571429,-0.438364842,2075,2075,1,4.98,0.099,-1.877951732,0,51,2,1,0,0,0,0,0,-0.807960728,51,0
6822,329,2024-05-09 00:00:00,informational,image,55499,10.92412028,0,2.13,60,127,13,1,141,2.35,7,0.401600878,7484,11766,1.572,5.77,0.202,-0.385559295,0,127,0,0,1,0,0,0.000134,0,-0.398098621,127,1
6823,122,2025-04-28 00:00:00,experiential,video,11975,9.390576422,0,5.49,60,38,7,1,46,0.766666667,4,-0.535813892,8310,10493,1.263,6.78,0.111,-0.22791861,0,38,6,1,0,1,0,0,0.00012,-0.390664234,38,1
6824,41,2024-04-25 00:00:00,experiential,carousel,62222,11.03846391,1,2.01,60,4,11,5,20,0.333333333,2,-0.44454375,19647,40975,2.086,7.36,0.207,0.901365055,0,37,0,0,1,2,10,0.000051,0.000102,0.989084279,37,13
6825,167,2025-10-22 00:00:00,promotional,carousel,67647,11.12205829,1,9.14,60,97,7,16,120,2,0.470588235,0.564461864,34906,45027,1.29,5.11,0.316,0.538435547,0,97,3,1,1,1,1,0.000029,0.000029,0.228996385,97,3
6826,642,2024-06-17 00:00:00,experiential,carousel,157790,11.96902031,0,6.74,60,25,22,10,57,0.95,2.090909091,0.413585799,28966,51553,1.78,6.4,0.234,0.90524945,0,687,4,2,7,2,3,0.000242,0.000069,1.50262191,687,12
6827,23,2024-07-31 00:00:00,experiential,carousel,31810,10.36753598,0,3.79,60,60,4,5,69,1.15,0.833333333,-0.326138035,4819,11326,2.35,6.72,0.143,-0.245640825,0,60,3,2,0,4,2,0,0.00083,0.493494498,60,6
6828,279,2025-09-13 00:00:00,experiential,carousel,31882,10.36979687,0,10.36,60,65,1,2,68,1.133333333,0.666666667,-0.550047287,8540,12513,1.465,6.56,0.121,-0.155284219,0,65,0,0,0,1,0,0,0.000117,-0.390664234,65,1
6829,763,2024-11-30 00:00:00,experiential,image,384648,12.86008391,1,9.96,60,12,59,14,85,1.416666667,4,2.107884098,904031,1754262,1.94,3.04,0.378,2.729428213,1,12783,0,0,2,0,6,0.000002,0,0.430634227,12783,8
6830,469,2024-01-18 00:00:00,promotional,carousel,17492,9.769498913,0,3.02,60,50,26,0,76,1.266666667,27,0.342928063,19308,33732,1.747,6.91,0.143,0.677103346,0,50,9,2,0,0,0,0,0,-0.807960728,50,0
6831,400,2024-12-27 00:00:00,promotional,video,102520,11.53781318,0,7.38,60,70,4,5,79,1.316666667,0.833333333,-0.250305525,13793,20522,1.488,5.29,0.229,-0.055375777,0,323,2,1,0,0,1,0,0,-0.598162216,323,1
6832,9,2024-03-02 00:00:00,experiential,image,18593,9.830540445,0,1.97,60,58,3,0,61,1.016666667,4,-0.602676759,3371,9026,2.678,5.88,0.162,-0.611776046,0,58,0,0,0,0,0,0,0,-0.807960728,58,0
6833,13,2025-12-20 00:00:00,informational,image,37872,10.54196733,0,4.78,60,40,11,4,55,0.916666667,2.4,-0.215070978,15369,24457,1.591,5.4,0.13,0.101765216,0,90,6,0,3,3,1,0.000195,0.000195,1.056154985,90,7
6834,52,2025-03-05 00:00:00,promotional,image,20230,9.91492193,0,7,60,44,4,7,55,0.916666667,0.625,-0.360421524,13974,27242,1.949,5.43,0.103,0.173421278,0,44,3,0,1,1,0,0.000072,0.000072,0.019197873,44,2
6835,209,2024-07-06 00:00:00,informational,video,49764,10.81504711,0,1.81,60,105,6,10,121,2.016666667,0.636363636,0.320231386,9771,15343,1.57,6.38,0.219,-0.040933882,0,105,13,1,0,1,0,0,0.000102,-0.390664234,105,1
6836,550,2025-02-15 00:00:00,informational,video,16253,9.696032786,0,9.57,60,160,2,2,164,2.733333333,1,0.214112461,9960,17826,1.79,6.39,0.123,0.065279782,0,160,0,0,0,0,0,0,0,-0.807960728,160,0
6837,612,2024-02-26 00:00:00,informational,image,28125,10.24441414,0,2.27,60,71,5,3,79,1.316666667,1.5,-0.286019895,7522,7522,1,6.36,0.177,-0.537286983,0,71,1,1,1,0,0,0.000133,0,-0.398098621,71,1
6838,705,2025-08-06 00:00:00,informational,video,6269,8.743372131,0,3.89,60,76,1,2,79,1.316666667,0.666666667,-0.466631526,17787,37444,2.105,6.57,0.093,0.673883865,0,76,6,3,1,0,0,0.000056,0,-0.398098621,76,1
6839,402,2025-11-06 00:00:00,promotional,image,16328,9.700636704,0,3.95,60,21,7,4,32,0.533333333,1.6,-0.534156369,4469,9676,2.165,7.26,0.057,-0.258338665,0,21,1,3,0,0,0,0,0,-0.807960728,21,0
6840,191,2025-09-30 00:00:00,experiential,carousel,19025,9.853509183,0,0.75,60,180,8,5,193,3.216666667,1.5,0.758855704,8031,8031,1,6.43,0.193,-0.470828203,0,180,4,3,0,0,2,0,0,-0.475437954,180,2
6841,51,2024-09-06 00:00:00,promotional,video,41113,10.62407965,1,3.92,60,24,12,5,41,0.683333333,2.166666667,-0.249127825,12760,21067,1.651,6.13,0.215,0.149293356,0,71,0,8,4,0,0,0.000313,0,0.143709613,71,4
6842,393,2024-08-25 00:00:00,informational,carousel,7941,8.979794491,0,8.59,60,83,7,6,96,1.6,1.142857143,0.023053718,5246,7530,1.435,5.94,0.003,-0.687146387,0,83,3,1,0,0,0,0,0,-0.807960728,83,0
6843,653,2024-01-26 00:00:00,experiential,image,22723,10.03113291,0,3.67,60,24,7,0,31,0.516666667,8,-0.685503669,5621,9089,1.617,4.92,0.121,-0.80261543,0,38,4,2,0,1,1,0,0.000178,-0.180865722,38,2
6844,680,2025-04-20 00:00:00,promotional,carousel,106038,11.5715528,1,5.55,60,3,16,5,24,0.4,2.833333333,-0.233372473,7518,17058,2.269,6.12,0.088,-0.047320426,0,220,4,0,8,7,0,0.001064,0.000931,1.743160892,220,15
6845,621,2025-01-25 00:00:00,promotional,image,13488,9.50955568,0,1.16,60,5,2,5,12,0.2,0.5,-0.83071865,4380,7713,1.761,7.07,0.126,-0.455629658,0,12,6,1,1,0,0,0.000228,0,-0.398098621,12,1
6846,719,2024-12-01 00:00:00,experiential,image,20669,9.936390272,1,1.39,60,221,2,6,229,3.816666667,0.428571429,0.850787823,3036,6827,2.249,5.89,0.139,-0.820065722,0,221,2,0,0,0,0,0,0,-0.807960728,221,0
6847,300,2025-10-24 00:00:00,informational,video,55806,10.92963667,0,2.41,60,52,12,4,68,1.133333333,2.6,-0.080321061,32865,39684,1.207,5.66,0.202,0.584047445,0,52,4,1,2,0,4,0.000061,0,0.328792401,52,6
6848,622,2024-05-02 00:00:00,promotional,video,47642,10.77147,0,4.44,60,97,11,11,119,1.983333333,1,0.52184417,14681,26269,1.789,6.15,0.228,0.319125052,0,257,0,1,1,1,3,0.000068,0.000068,0.438794896,257,5
6849,196,2024-01-08 00:00:00,informational,carousel,43709,10.68530931,0,1.1,60,43,18,3,64,1.066666667,4.75,0.070410851,17079,23246,1.361,6.9,0.147,0.412035379,0,116,8,4,0,0,0,0,0,-0.807960728,116,0
6850,417,2024-02-23 00:00:00,experiential,video,140246,11.8511533,0,10.34,60,44,13,41,98,1.633333333,0.333333333,1.513161577,75683,75683,1,5.22,0.321,1.019235985,1,551,2,2,4,4,1,0.000053,0.000053,1.322440577,551,9
6851,664,2024-06-12 00:00:00,experiential,carousel,17267,9.756552444,0,2.84,60,101,14,1,116,1.933333333,7.5,0.248187258,7555,10807,1.43,6.97,0.076,-0.184955072,0,101,0,0,0,0,0,0,0,-0.807960728,101,0
6852,420,2024-01-25 00:00:00,experiential,image,31809,10.36750455,0,10.06,60,65,22,9,96,1.6,2.3,0.673391574,11311,13897,1.229,6.55,0.292,-0.049163078,0,65,12,0,0,0,3,0,0,-0.388363704,65,3
6853,755,2025-01-02 00:00:00,experiential,image,11506,9.350623917,0,6.29,60,38,5,4,47,0.783333333,1.2,-0.492742914,18346,54428,2.967,6.59,0.119,0.954919092,0,38,1,0,2,0,1,0.000109,0,0.051453854,38,3
6854,640,2024-08-17 00:00:00,experiential,video,8143,9.004913941,0,0.95,60,49,2,4,55,0.916666667,0.6,-0.54057987,4950,9240,1.867,6.4,0.252,-0.454697186,0,49,2,1,2,0,1,0.000404,0,0.051453854,49,3
6855,617,2024-05-11 00:00:00,informational,image,33170,10.40940113,1,5.57,60,23,9,7,39,0.65,1.25,-0.300915266,7718,13873,1.797,6.52,0.238,-0.10564749,0,29,17,1,1,0,1,0.00013,0,-0.188300109,29,2
6856,522,2025-07-01 00:00:00,experiential,carousel,51193,10.84335808,0,0.62,60,140,1,0,141,2.35,2,-0.06835199,11132,20273,1.821,7.5,0.089,0.384249345,0,140,2,0,3,2,0,0.000269,0.00018,0.67316278,140,5
6857,356,2024-05-29 00:00:00,experiential,video,10910,9.297435079,0,4,60,50,26,3,79,1.316666667,6.75,0.473500853,12631,16920,1.34,6.7,0.099,0.123824741,0,50,4,0,0,0,2,0,0,-0.475437954,50,2
6858,148,2025-05-16 00:00:00,informational,video,7939,8.979542602,0,11.32,60,56,27,5,88,1.466666667,4.666666667,0.649799791,40720,57772,1.419,5.46,0.118,0.808754083,0,56,2,0,0,0,0,0,0,-0.807960728,56,0
6859,365,2024-09-11 00:00:00,informational,video,59287,10.99014534,1,8.21,60,33,1,4,38,0.633333333,0.4,-0.705662791,9935,11064,1.114,6.44,0.14,-0.235629327,0,153,2,1,3,1,5,0.000302,0.000101,0.971381265,153,9
6860,364,2025-01-08 00:00:00,informational,video,44432,10.70171521,1,10.93,60,11,4,4,19,0.316666667,1,-0.741241596,3809,5255,1.38,5.66,0.113,-1.029675917,0,152,4,1,0,0,0,0,0,-0.807960728,152,0
6861,652,2025-11-12 00:00:00,experiential,image,91726,11.42656115,0,9.63,60,97,19,10,126,2.1,1.818181818,0.828327152,19944,40404,2.026,6.23,0.103,0.664911404,0,109,3,0,4,1,1,0.000201,0.00005,0.770804619,109,6
6862,702,2024-01-28 00:00:00,promotional,video,84881,11.34900555,0,11.97,60,121,14,2,137,2.283333333,5,0.443376541,11349,12325,1.086,5.29,0.12,-0.409421653,0,604,5,2,6,1,0,0.000529,0.000088,0.759964169,604,7
6863,402,2024-12-31 00:00:00,informational,video,16328,9.700636704,0,3.95,60,48,2,2,52,0.866666667,1,-0.635211648,7733,11557,1.495,6.51,0.121,-0.230698183,0,48,1,0,0,0,0,0,0,-0.807960728,48,0
6864,606,2025-09-15 00:00:00,experiential,carousel,194230,12.1767983,0,3.82,60,138,31,5,174,2.9,5.333333333,1.446629993,77617,121945,1.571,5.32,0.207,1.350405833,1,6720,1,0,12,1,2,0.000155,0.000013,1.458528559,6720,15
6865,492,2025-03-05 00:00:00,experiential,image,130606,11.77994044,0,5.23,60,59,5,1,65,1.083333333,3,-0.464067433,11075,25307,2.285,6.49,0.132,0.342611225,0,738,2,3,0,0,12,0,0,-0.031613981,738,12
6866,229,2024-07-21 00:00:00,informational,video,14541,9.584727525,0,5.82,60,39,14,0,53,0.883333333,15,-0.265498565,27985,46545,1.663,6.49,0.165,0.850655204,0,39,5,4,1,0,1,0.000036,0,-0.188300109,39,2
6867,575,2024-10-17 00:00:00,promotional,image,68146,11.12940774,1,5.21,60,195,14,10,219,3.65,1.363636364,1.352731219,32220,47800,1.484,6.45,0.152,0.877033013,0,195,8,0,1,6,0,0.000031,0.000186,0.773400744,195,7
6868,537,2025-05-11 00:00:00,experiential,image,12577,9.439625028,0,7.14,60,36,3,11,50,0.833333333,0.333333333,-0.290741384,10755,28126,2.615,5.16,0.063,0.111967858,0,36,6,0,1,1,0,0.000093,0.000093,0.019197873,36,2
6869,268,2025-10-12 00:00:00,promotional,video,7114,8.869819953,0,9.62,60,63,3,3,69,1.15,1,-0.434187714,20776,35396,1.704,5.98,0.104,0.521732986,0,63,4,0,0,0,0,0,0,-0.807960728,63,0
6870,405,2024-01-30 00:00:00,informational,image,18957,9.849928535,0,10.88,60,91,9,4,104,1.733333333,2,0.08417301,2603,3401,1.307,6.55,0.185,-1.168224393,0,91,4,1,0,0,0,0,0,-0.807960728,91,0
6871,793,2024-02-22 00:00:00,informational,video,39010,10.5715733,1,9.57,60,98,18,19,135,2.25,0.95,1.183877866,35559,67848,1.908,5.17,0.177,0.830196475,0,98,1,0,0,4,0,0,0.000112,0.160971724,98,4
6872,11,2024-08-25 00:00:00,informational,video,18706,9.836599607,1,11.17,60,50,9,1,60,1,5,-0.357313069,14424,25796,1.788,5.62,0.102,0.184108151,0,50,4,1,1,0,0,0.000069,0,-0.398098621,50,1
6873,320,2024-06-18 00:00:00,informational,image,26104,10.16984384,0,4.61,60,36,6,3,45,0.75,1.75,-0.507682773,6428,7201,1.12,5.85,0.117,-0.704946823,0,36,2,1,2,0,0,0.000311,0,-0.158344658,36,2
6874,713,2024-07-12 00:00:00,promotional,video,17242,9.755103547,0,8.07,60,48,2,6,56,0.933333333,0.428571429,-0.461114595,11670,23724,2.033,6.88,0.038,0.379761983,0,48,7,0,2,1,0,0.000171,0.000086,0.258951836,48,3
6875,126,2024-06-10 00:00:00,informational,image,265788,12.49045428,1,8.96,60,133,23,0,156,2.6,24,0.841085177,78592,128549,1.636,5.63,0.254,1.462490731,1,3678,3,0,5,3,2,0.000064,0.000038,1.41863321,3678,10
6876,306,2024-05-22 00:00:00,experiential,carousel,33434,10.41732863,0,6.57,60,86,2,0,88,1.466666667,3,-0.434096637,13588,18470,1.359,6.46,0.285,0.141010374,0,86,2,2,1,2,0,0.000074,0.000147,0.263300673,86,3
6877,702,2024-04-05 00:00:00,informational,image,84881,11.34900555,0,11.97,60,39,1,3,43,0.716666667,0.5,-0.703687549,7337,8950,1.22,6.58,0.243,-0.388789442,0,210,17,1,43,3,3,0.005861,0.000409,2.683843428,210,49
6878,511,2025-11-12 00:00:00,promotional,image,38966,10.57044475,1,1.89,60,114,3,1,118,1.966666667,2,-0.134490441,3338,4800,1.438,7.64,0.054,-0.698816392,0,114,0,0,2,1,0,0.000599,0.0003,0.258951836,114,3
6879,89,2024-04-15 00:00:00,promotional,video,17505,9.770241833,1,10.69,60,110,3,1,114,1.9,2,-0.164823445,4895,6328,1.293,6.3,0.034,-0.730016711,0,110,3,0,1,0,0,0.000204,0,-0.398098621,110,1
6880,355,2024-05-29 00:00:00,experiential,carousel,29173,10.2809989,0,0.88,60,61,1,3,65,1.083333333,0.5,-0.536856027,4283,5349,1.249,6.06,0.151,-0.909696231,0,61,0,2,0,0,1,0,0,-0.598162216,61,1
6881,628,2024-06-28 00:00:00,informational,carousel,26218,10.17420148,0,2.1,60,50,5,4,59,0.983333333,1.2,-0.401743902,5344,14168,2.651,5.14,0.16,-0.434377762,0,50,0,3,1,0,0,0.000187,0,-0.398098621,50,1
6882,352,2025-11-12 00:00:00,experiential,image,130009,11.77535896,0,6.4,60,296,5,6,307,5.116666667,0.857142857,1.550784363,48864,87179,1.784,6.62,0.238,1.365074248,0,845,1,0,0,1,0,0,0.00002,-0.390664234,845,1
6883,689,2025-07-05 00:00:00,informational,image,60534,11.01096047,1,0.72,60,62,20,4,86,1.433333333,4.2,0.345518694,11918,18842,1.581,5.85,0.247,0.003483066,0,62,4,4,0,0,0,0,0,-0.807960728,62,0
6884,14,2025-07-30 00:00:00,informational,video,4388,8.386628821,0,5.47,60,44,1,1,46,0.766666667,1,-0.75281982,5053,5985,1.184,8.44,0.087,-0.357487809,0,44,2,1,0,0,0,0,0,-0.807960728,44,0
6885,257,2024-03-17 00:00:00,experiential,carousel,105547,11.56691163,1,6.7,60,115,33,3,151,2.516666667,8.5,1.272668505,38481,54842,1.425,4.76,0.221,0.587225206,0,951,2,1,0,1,6,0,0.000026,0.198314651,951,7
6886,209,2025-09-02 00:00:00,promotional,image,49764,10.81504711,0,1.81,60,52,13,6,71,1.183333333,2,0.050478371,21252,21699,1.021,5.74,0.279,0.15611127,0,123,2,1,1,2,1,0.000047,0.000094,0.473099185,123,4
6887,281,2024-10-24 00:00:00,promotional,image,33307,10.41352286,0,3.68,60,54,12,9,75,1.25,1.3,0.152466757,11398,25348,2.224,6.51,0.247,0.349897506,0,54,8,1,2,3,1,0.000175,0.000263,0.886046841,54,6
6888,443,2024-07-10 00:00:00,experiential,image,3761,8.232440158,0,1.7,60,53,10,0,63,1.05,11,-0.334336674,3028,6634,2.191,6.73,0.16,-0.660615677,0,53,3,0,0,1,0,0,0.00033,-0.390664234,53,1
6889,389,2025-02-24 00:00:00,experiential,image,76913,11.25043019,1,10.04,60,236,4,9,249,4.15,0.5,1.182611189,51016,73857,1.448,7.21,0.343,1.375495189,1,315,0,0,4,1,0,0.000078,0.00002,0.561006107,315,5
6890,617,2025-08-23 00:00:00,promotional,video,33170,10.40940113,1,5.57,60,79,4,4,87,1.45,1,-0.22558053,5652,11493,2.033,6.64,0.163,-0.240253687,0,79,2,0,0,3,0,0,0.000531,0.026632259,79,3
6891,483,2025-07-22 00:00:00,experiential,image,5964,8.693496676,0,6.34,60,67,11,7,85,1.416666667,1.5,0.120249588,3884,6678,1.719,7.05,0.044,-0.570729029,0,67,1,1,0,0,0,0,0,-0.807960728,67,0
6892,147,2025-10-11 00:00:00,experiential,image,8630,9.062999784,0,3.94,60,27,2,1,30,0.5,1.5,-0.837984181,5447,7092,1.302,6.66,0.01,-0.565838837,0,27,2,2,0,0,0,0,0,-0.807960728,27,0
6893,279,2025-11-08 00:00:00,promotional,image,31882,10.36979687,0,10.36,60,106,7,6,119,1.983333333,1.142857143,0.19746849,17783,18430,1.036,6.39,0.186,0.168788145,0,106,6,0,0,0,1,0,0,-0.598162216,106,1
6894,521,2024-06-22 00:00:00,informational,image,5600,8.630521877,0,7.33,60,74,12,2,88,1.466666667,4.333333333,-0.000538066,4916,9086,1.848,6.34,0.076,-0.479909778,0,74,9,3,0,0,1,0,0,-0.598162216,74,1
6895,630,2024-11-05 00:00:00,informational,image,88804,11.39418697,1,7.7,60,114,2,2,118,1.966666667,1,-0.134717084,9216,12488,1.355,6.61,0.214,-0.135844814,0,114,0,1,2,0,2,0.000217,0,0.174178116,114,4
6896,606,2024-01-11 00:00:00,experiential,video,194230,12.1767983,0,3.82,60,115,13,5,133,2.216666667,2.333333333,0.484698919,13246,25537,1.928,5.73,0.173,0.19504178,0,1633,1,2,11,4,2,0.00083,0.000302,1.962834782,1633,17
6897,434,2025-10-03 00:00:00,informational,carousel,60934,11.01754659,0,7.42,60,77,1,5,83,1.383333333,0.333333333,-0.328475485,9065,14361,1.584,8.18,0.157,0.247980445,0,77,1,2,2,0,0,0.000221,0,-0.158344658,77,2
6898,144,2024-04-22 00:00:00,experiential,image,35762,10.48464116,0,10.06,60,69,4,6,79,1.316666667,0.714285714,-0.214364513,10495,13125,1.251,5.25,0.161,-0.393184071,0,94,1,0,0,0,0,0,0,-0.807960728,94,0
6899,289,2025-09-20 00:00:00,experiential,video,39379,10.58098796,0,5.56,60,30,0,0,30,0.5,1,-0.946260503,4495,8363,1.861,8.3,0.103,-0.17475362,0,30,1,1,0,0,0,0,0,-0.807960728,30,0
6900,386,2024-08-28 00:00:00,experiential,carousel,34558,10.45039435,1,11.57,60,107,29,17,153,2.55,1.666666667,1.646338561,37581,65488,1.743,7.16,0.293,1.249334262,0,107,11,0,0,1,1,0,0.000027,-0.180865722,107,2
6901,14,2024-09-25 00:00:00,promotional,image,4388,8.386628821,0,5.47,60,14,0,6,20,0.333333333,0.142857143,-0.806446939,3410,6099,1.789,6.9,0.01,-0.675557385,0,14,5,0,1,0,0,0.000293,0,-0.398098621,14,1
6902,257,2024-01-29 00:00:00,informational,image,105547,11.56691163,1,6.7,60,76,11,8,95,1.583333333,1.333333333,0.23202311,20556,26853,1.306,5.72,0.141,0.278063914,0,730,2,0,4,0,6,0.000195,0,0.732688498,730,10
6903,346,2024-08-26 00:00:00,experiential,image,37498,10.53204288,0,10.34,60,56,14,6,76,1.266666667,2.142857143,0.124562281,17053,25303,1.484,6.34,0.063,0.35209363,0,131,1,0,2,1,5,0.000117,0.000059,0.801273121,131,8
6904,698,2025-10-10 00:00:00,informational,video,8509,9.048879706,0,3.71,60,97,10,3,110,1.833333333,2.75,0.129899158,3522,4872,1.383,7.27,0.099,-0.750506697,0,97,10,1,0,0,2,0,0,-0.475437954,97,2
6905,345,2024-01-19 00:00:00,experiential,video,18564,9.8289795,0,2.51,60,64,4,0,68,1.133333333,5,-0.513426347,4636,8793,1.897,7.08,0.086,-0.357460055,0,64,2,2,3,1,0,0.000647,0.000216,0.429059979,64,4
6906,400,2024-10-23 00:00:00,experiential,image,102520,11.53781318,0,7.38,60,187,36,1,224,3.733333333,18.5,1.862866766,26643,37111,1.393,6.74,0.264,0.745611944,0,487,29,1,0,0,3,0,0,-0.388363704,487,3
6907,207,2024-01-23 00:00:00,experiential,carousel,49763,10.81502701,0,7.5,60,49,6,7,62,1.033333333,0.875,-0.235003458,9100,15536,1.707,6.02,0.105,-0.118897522,0,55,1,3,0,1,3,0,0.00011,0.02893279,55,4
6908,172,2024-09-27 00:00:00,informational,video,13150,9.484177038,0,3.75,60,16,14,2,32,0.533333333,5,-0.352864811,4989,7807,1.565,6.52,0.044,-0.543626544,0,16,9,2,0,0,0,0,0,-0.807960728,16,0
6909,464,2024-05-06 00:00:00,experiential,image,36827,10.51398655,0,3.73,60,13,10,4,27,0.45,2.2,-0.46356966,5029,8079,1.606,6.3,0.242,-0.566417307,0,39,0,2,0,1,2,0,0.000199,-0.05814146,39,3
6910,270,2024-07-03 00:00:00,experiential,video,33885,10.43072772,1,7.8,60,187,8,6,201,3.35,1.285714286,0.855462724,12731,20267,1.592,6.53,0.146,0.208512321,0,187,8,0,0,0,0,0,0,-0.807960728,187,0
6911,221,2025-10-02 00:00:00,informational,image,300938,12.61465954,0,6.75,60,22,11,11,44,0.733333333,1,-0.046899653,21421,35300,1.648,4.26,0.212,0.079716747,0,2546,3,1,28,0,0,0.001307,0,1.183141598,2546,28
6912,152,2024-11-14 00:00:00,experiential,video,42043,10.64644818,0,10.18,60,69,23,6,98,1.633333333,3.428571429,0.616902694,6517,10354,1.589,5.34,0.212,-0.590353935,0,69,2,0,0,1,0,0,0.000153,-0.390664234,69,1
6913,623,2024-07-18 00:00:00,experiential,image,195248,12.18202582,1,3.61,60,54,14,4,72,1.2,3,0.022347252,24584,34810,1.416,4.72,0.269,0.218832686,0,2310,6,1,4,0,3,0.000163,0,0.563306637,2310,7
6914,183,2025-03-06 00:00:00,promotional,video,10189,9.229063986,0,0.89,60,88,8,5,101,1.683333333,1.5,0.061196615,7249,9600,1.324,5.68,0.123,-0.544287581,0,88,2,2,0,0,0,0,0,-0.807960728,88,0
6915,399,2024-04-13 00:00:00,promotional,image,26515,10.18546589,1,3.96,60,59,1,2,62,1.033333333,0.666666667,-0.595546793,8241,18509,2.246,6.89,0.143,0.17867428,0,59,5,1,0,1,0,0,0.000121,-0.390664234,59,1
6916,72,2024-07-08 00:00:00,experiential,video,138418,11.83803337,1,9.51,60,9,23,3,35,0.583333333,6,0.031334846,11898,22462,1.888,4.74,0.153,-0.153631863,0,133,4,0,6,8,3,0.000504,0.000672,2.085063287,133,17
6917,418,2025-02-02 00:00:00,promotional,image,33379,10.41568224,1,6.5,60,155,4,11,170,2.833333333,0.416666667,0.655416387,9450,15444,1.634,7.53,0.207,0.186585747,0,155,8,0,1,1,0,0.000106,0.000106,0.019197873,155,2
6918,283,2024-06-22 00:00:00,experiential,video,145222,11.88601889,1,2.12,60,61,4,18,83,1.383333333,0.263157895,0.247260638,9046,16177,1.788,5.05,0.23,-0.324896244,0,316,2,0,25,0,6,0.002764,0,1.707550283,316,31
